user_id#merchant_id,user_id,merchant_id,age_range,gender
37444#3670,37444,3670,1,0
9704#3218,9704,3218,2,1
9704#3032,9704,3032,2,1
51091#1935,51091,1935,2,0
47577#2463,47577,2463,2,0
82686#3465,82686,3465,5,1
99736#2883,99736,2883,1,0
66995#3107,66995,3107,2,0
57134#4719,57134,4719,2,1
86277#2175,86277,2175,7,0
86277#4982,86277,4982,7,0
35543#1019,35543,1019,5,1
84072#3670,84072,3670,7,0
41449#2083,41449,2083,3,0
41449#4113,41449,4113,3,0
41449#1155,41449,1155,3,0
41449#4956,41449,4956,3,0
15475#4103,15475,4103,7,0
54626#2925,54626,2925,2,0
56436#270,56436,270,4,0
78164#814,78164,814,3,1
54262#4004,54262,4004,2,1
33308#318,33308,318,2,1
33308#2567,33308,2567,2,1
45371#2353,45371,2353,4,1
45371#2356,45371,2356,4,1
45371#2069,45371,2069,4,1
49483#1636,49483,1636,2,0
52848#1822,52848,1822,3,0
8419#878,8419,878,4,0
8419#4544,8419,4544,4,0
48296#4406,48296,4406,1,1
91029#2404,91029,2404,7,1
55887#1031,55887,1031,4,0
55887#3160,55887,3160,4,0
53142#210,53142,210,2,0
53142#3246,53142,3246,2,0
87431#1581,87431,1581,1,1
7947#4428,7947,4428,3,1
31582#4712,31582,4712,5,1
31582#4995,31582,4995,5,1
69461#2409,69461,2409,4,0
61245#626,61245,626,3,1
12152#2591,12152,2591,2,0
15765#1376,15765,1376,7,1
8966#4430,8966,4430,3,1
35255#4452,35255,4452,3,0
35255#1586,35255,1586,3,0
12974#1031,12974,1031,2,0
28403#2831,28403,2831,7,0
63679#1769,63679,1769,1,0
49974#210,49974,210,5,0
49023#4169,49023,4169,3,0
22028#129,22028,129,7,0
20485#2518,20485,2518,7,0
75494#3286,75494,3286,2,1
14805#3335,14805,3335,3,0
69301#3246,69301,3246,2,1
12826#1491,12826,1491,3,2
96250#2691,96250,2691,7,1
30221#3807,30221,3807,5,1
11641#3438,11641,3438,1,0
99346#1811,99346,1811,2,0
6218#4103,6218,4103,2,0
81071#1396,81071,1396,2,1
49408#3591,49408,3591,2,0
44674#4594,44674,4594,2,1
44674#833,44674,833,2,1
23321#1669,23321,1669,4,1
56291#521,56291,521,4,0
45631#3692,45631,3692,7,0
37813#3517,37813,3517,7,1
37813#4457,37813,4457,7,1
58082#4103,58082,4103,2,0
55180#2018,55180,2018,1,0
35344#3965,35344,3965,3,0
2982#156,2982,156,7,0
85522#2927,85522,2927,2,0
20356#1057,20356,1057,2,0
77170#3576,77170,3576,3,0
77170#3362,77170,3362,3,0
77170#952,77170,952,3,0
70847#3155,70847,3155,2,0
95738#647,95738,647,7,0
16492#3080,16492,3080,2,0
85079#3917,85079,3917,7,1
11650#2591,11650,2591,7,0
10296#1780,10296,1780,5,0
10296#1978,10296,1978,5,0
20082#4466,20082,4466,5,0
20082#4072,20082,4072,5,0
51516#3772,51516,3772,4,0
56976#715,56976,715,7,0
69553#4883,69553,4883,3,0
9720#3652,9720,3652,7,0
15077#2782,15077,2782,5,0
61632#3670,61632,3670,2,1
75269#2815,75269,2815,1,1
73239#2463,73239,2463,2,1
98335#3100,98335,3100,2,1
98335#2409,98335,2409,2,1
66073#2867,66073,2867,7,0
83743#1633,83743,1633,7,1
25669#3218,25669,3218,3,0
71176#3517,71176,3517,4,0
71176#1250,71176,1250,4,0
34719#3278,34719,3278,7,1
17650#1307,17650,1307,1,0
17615#637,17615,637,2,0
22613#210,22613,210,3,0
22613#168,22613,168,3,0
79986#3928,79986,3928,1,1
69162#3360,69162,3360,1,0
38681#2592,38681,2592,7,1
8201#4569,8201,4569,4,1
27556#2406,27556,2406,4,0
5735#3160,5735,3160,3,0
93291#1581,93291,1581,3,0
43768#4025,43768,4025,7,0
43768#2480,43768,2480,7,0
26407#4103,26407,4103,1,0
82659#2339,82659,2339,3,0
82659#4822,82659,4822,3,0
82659#1318,82659,1318,3,0
82659#3464,82659,3464,3,0
41410#1477,41410,1477,3,1
45491#3223,45491,3223,3,0
45491#2603,45491,2603,3,0
45491#332,45491,332,3,0
11905#2689,11905,2689,7,1
55071#2171,55071,2171,2,1
5175#2041,5175,2041,3,0
13788#4466,13788,4466,7,0
79036#4115,79036,4115,7,1
81421#449,81421,449,7,2
81421#4372,81421,4372,7,2
100561#4752,100561,4752,5,0
100561#4725,100561,4725,5,0
49761#2904,49761,2904,3,1
40446#156,40446,156,1,0
54495#4754,54495,4754,3,2
54495#1811,54495,1811,3,2
30093#2041,30093,2041,7,1
30093#4746,30093,4746,7,1
78246#1875,78246,1875,4,0
47853#1841,47853,1841,3,0
47853#2356,47853,2356,3,0
105644#3056,105644,3056,2,2
88049#168,88049,168,3,0
65927#2454,65927,2454,7,0
44086#4826,44086,4826,5,0
18507#4072,18507,4072,3,0
68335#4779,68335,4779,7,0
98850#264,98850,264,3,0
103956#2234,103956,2234,6,0
17922#4780,17922,4780,7,1
80623#2829,80623,2829,4,0
70895#3928,70895,3928,5,0
96661#129,96661,129,3,0
31709#1886,31709,1886,7,2
93456#1046,93456,1046,3,0
27816#3714,27816,3714,4,1
77404#2459,77404,2459,3,0
8379#2459,8379,2459,3,2
8379#825,8379,825,3,2
8379#1916,8379,1916,3,2
8379#1445,8379,1445,3,2
8379#750,8379,750,3,2
8379#4428,8379,4428,3,2
8379#4995,8379,4995,3,2
8379#3579,8379,3579,3,2
8379#2213,8379,2213,3,2
8379#2867,8379,2867,3,2
39043#4594,39043,4594,2,0
36468#1250,36468,1250,2,0
93671#3131,93671,3131,3,0
51574#4218,51574,4218,3,0
69208#4821,69208,4821,7,0
69208#3027,69208,3027,7,0
11001#3471,11001,3471,7,1
43803#1838,43803,1838,7,0
43803#3413,43803,3413,7,0
50403#4411,50403,4411,7,1
103143#2904,103143,2904,2,0
15037#4544,15037,4544,4,0
15037#3285,15037,3285,4,0
59478#4345,59478,4345,7,0
59478#4452,59478,4452,7,0
59478#2591,59478,2591,7,0
33902#4067,33902,4067,2,0
37058#2357,37058,2357,7,0
95254#4072,95254,4072,3,0
11652#1248,11652,1248,7,0
102360#951,102360,951,2,0
102360#833,102360,833,2,0
31285#3202,31285,3202,7,0
58742#2033,58742,2033,2,0
66411#4492,66411,4492,2,0
89771#1665,89771,1665,7,1
86755#1020,86755,1020,3,2
31761#4161,31761,4161,7,1
95031#2988,95031,2988,1,0
84088#1020,84088,1020,7,1
32871#871,32871,871,2,0
54506#939,54506,939,1,1
73599#2837,73599,2837,7,0
104872#1391,104872,1391,7,1
31562#4982,31562,4982,1,1
1305#2179,1305,2179,2,0
51003#3596,51003,3596,3,0
76232#4062,76232,4062,3,0
76232#814,76232,814,3,0
45998#1994,45998,1994,1,0
14745#2702,14745,2702,5,1
33094#2904,33094,2904,7,0
21657#3818,21657,3818,2,0
100802#2379,100802,2379,5,1
20408#2699,20408,2699,1,0
59256#3531,59256,3531,1,1
6277#1842,6277,1842,3,0
47174#1183,47174,1183,1,0
47174#597,47174,597,1,0
62566#3546,62566,3546,5,0
56969#4709,56969,4709,1,1
26525#3573,26525,3573,7,1
26525#2979,26525,2979,7,1
26525#4086,26525,4086,7,1
35826#460,35826,460,1,0
35826#3456,35826,3456,1,0
59537#3100,59537,3100,7,1
59537#1021,59537,1021,7,1
85757#2298,85757,2298,3,2
85757#45,85757,45,3,2
2418#3670,2418,3670,4,0
103140#2426,103140,2426,7,0
36764#3465,36764,3465,5,1
84979#4005,84979,4005,2,0
70107#3020,70107,3020,2,0
10921#878,10921,878,7,0
105371#3692,105371,3692,3,0
83206#2262,83206,2262,1,0
83206#2522,83206,2522,1,0
90827#4964,90827,4964,1,0
58193#2667,58193,2667,1,2
78740#1630,78740,1630,1,1
9774#2703,9774,2703,3,0
87730#4772,87730,4772,2,0
23554#2234,23554,2234,2,0
46523#939,46523,939,7,1
46523#75,46523,75,7,1
68804#325,68804,325,4,1
26444#3323,26444,3323,3,0
102279#3670,102279,3670,4,0
102279#990,102279,990,4,0
94741#658,94741,658,7,0
36716#2281,36716,2281,2,0
75838#2429,75838,2429,7,0
53966#3807,53966,3807,1,0
15399#2083,15399,2083,4,0
69783#3201,69783,3201,2,0
64334#3029,64334,3029,3,0
75042#4061,75042,4061,2,0
73622#2422,73622,2422,5,0
89968#3539,89968,3539,1,0
72337#4725,72337,4725,1,1
34353#2459,34353,2459,4,1
49566#90,49566,90,2,0
49566#2831,49566,2831,2,0
45305#2964,45305,2964,5,0
73063#2626,73063,2626,5,2
73193#87,73193,87,2,0
83938#3895,83938,3895,2,0
83938#2871,83938,2871,2,0
42987#1838,42987,1838,5,2
42987#90,42987,90,5,2
23654#2758,23654,2758,4,1
23654#845,23654,845,4,1
94478#521,94478,521,2,0
84386#2904,84386,2904,1,0
101845#634,101845,634,6,0
17180#3965,17180,3965,2,0
76045#1149,76045,1149,3,1
49005#716,49005,716,7,0
69125#4067,69125,4067,2,0
69125#2124,69125,2124,2,0
36397#4730,36397,4730,2,0
86342#3438,86342,3438,4,1
86342#4510,86342,4510,4,1
102340#1753,102340,1753,4,0
20913#4052,20913,4052,2,1
61806#722,61806,722,5,1
57907#2883,57907,2883,7,0
44153#2768,44153,2768,2,0
85819#2548,85819,2548,3,0
41848#4873,41848,4873,7,0
25918#4784,25918,4784,2,0
30894#4988,30894,4988,4,0
5274#210,5274,210,7,0
38889#5,38889,5,7,0
56713#2780,56713,2780,3,1
56713#1031,56713,1031,3,1
56713#3576,56713,3576,3,1
56713#814,56713,814,3,1
56713#399,56713,399,3,1
56713#1984,56713,1984,3,1
56713#2792,56713,2792,3,1
56713#3670,56713,3670,3,1
17009#2591,17009,2591,3,0
52237#2806,52237,2806,2,1
56498#44,56498,44,4,1
17314#1197,17314,1197,1,1
100806#1145,100806,1145,2,0
4148#604,4148,604,5,1
92748#959,92748,959,5,0
62042#4290,62042,4290,7,1
42120#4917,42120,4917,7,2
51157#2309,51157,2309,4,2
88093#4335,88093,4335,4,0
88093#658,88093,658,4,0
99100#1628,99100,1628,7,1
48892#697,48892,697,7,0
30941#2275,30941,2275,3,0
66160#3688,66160,3688,7,0
47929#1488,47929,1488,2,1
72711#3356,72711,3356,2,0
8272#1307,8272,1307,5,0
67544#1907,67544,1907,1,1
44805#1019,44805,1019,3,0
89710#4147,89710,4147,2,1
19236#4103,19236,4103,7,0
6912#3032,6912,3032,3,1
67898#168,67898,168,4,0
12542#3068,12542,3068,3,0
12542#2591,12542,2591,3,0
12947#3333,12947,3333,2,1
31130#4075,31130,4075,3,2
33765#1245,33765,1245,3,1
33765#3464,33765,3464,3,1
41048#3246,41048,3246,4,1
41048#2168,41048,2168,4,1
105897#4784,105897,4784,5,0
84104#94,84104,94,7,1
66711#579,66711,579,3,0
27872#3830,27872,3830,4,2
87106#144,87106,144,2,1
40697#789,40697,789,5,0
90687#4288,90687,4288,3,1
33400#3800,33400,3800,2,1
1617#3587,1617,3587,2,0
1617#139,1617,139,2,0
87197#1657,87197,1657,3,0
77794#3171,77794,3171,2,1
4325#3470,4325,3470,4,0
62581#2480,62581,2480,2,0
43905#1245,43905,1245,3,0
43905#2685,43905,2685,3,0
35649#1822,35649,1822,2,2
21020#3965,21020,3965,1,0
37599#990,37599,990,2,0
60097#4988,60097,4988,3,0
90486#1665,90486,1665,7,0
23995#351,23995,351,2,0
98399#1003,98399,1003,7,0
45837#3892,45837,3892,3,0
40774#3067,40774,3067,2,0
48209#4306,48209,4306,7,0
42340#1580,42340,1580,2,0
42340#1335,42340,1335,2,0
42340#2414,42340,2414,2,0
39624#2642,39624,2642,4,0
35729#3168,35729,3168,4,0
82441#2234,82441,2234,4,1
24650#962,24650,962,3,1
8087#4780,8087,4780,5,0
93420#1633,93420,1633,2,0
93420#3218,93420,3218,2,0
89151#3576,89151,3576,5,1
89151#1785,89151,1785,5,1
89151#1477,89151,1477,5,1
89151#4919,89151,4919,5,1
56476#4569,56476,4569,3,0
82828#2234,82828,2234,4,0
82828#2768,82828,2768,4,0
82828#2426,82828,2426,4,0
8115#1376,8115,1376,3,0
75863#965,75863,965,2,0
89755#1633,89755,1633,2,1
89755#1396,89755,1396,2,1
46925#3657,46925,3657,4,0
44618#4335,44618,4335,3,1
14489#1665,14489,1665,2,2
14489#3297,14489,3297,2,2
28090#2904,28090,2904,1,0
62815#3670,62815,3670,1,0
13424#3671,13424,3671,4,1
24358#3014,24358,3014,3,0
73398#4594,73398,4594,1,1
78186#1243,78186,1243,3,0
17444#47,17444,47,7,1
56253#1248,56253,1248,5,0
158#1701,158,1701,7,0
3339#3524,3339,3524,7,0
78316#1897,78316,1897,5,0
80943#4290,80943,4290,7,1
65269#359,65269,359,3,0
65269#845,65269,845,3,0
65269#357,65269,357,3,0
29761#4103,29761,4103,3,1
29761#4697,29761,4697,3,1
29761#4281,29761,4281,3,1
54751#3122,54751,3122,7,0
8591#2806,8591,2806,3,1
22440#952,22440,952,2,0
22440#1447,22440,1447,2,0
44186#3331,44186,3331,7,0
86241#222,86241,222,7,0
71965#2290,71965,2290,7,0
10858#679,10858,679,7,0
14757#2480,14757,2480,7,1
88198#2459,88198,2459,7,0
88198#3056,88198,3056,7,0
100586#4335,100586,4335,3,0
100586#3517,100586,3517,3,0
90969#4072,90969,4072,3,0
59573#2023,59573,2023,5,1
42545#1145,42545,1145,7,0
46269#597,46269,597,7,1
83147#4072,83147,4072,7,1
37664#4124,37664,4124,4,0
36465#2770,36465,2770,1,1
36465#1376,36465,1376,1,1
14415#2934,14415,2934,3,1
66780#2409,66780,2409,7,0
22665#2070,22665,2070,3,2
32804#2459,32804,2459,5,1
87208#3080,87208,3080,7,0
74256#31,74256,31,3,0
20157#438,20157,438,2,1
92311#2387,92311,2387,2,0
49441#2577,49441,2577,1,0
72008#1940,72008,1940,5,0
55494#1155,55494,1155,3,1
81518#2356,81518,2356,7,0
29966#3758,29966,3758,3,0
29966#1155,29966,1155,3,0
52333#3155,52333,3155,2,0
31378#3540,31378,3540,7,0
41994#3782,41994,3782,7,0
54959#1358,54959,1358,2,1
11529#4209,11529,4209,2,0
72467#4531,72467,4531,3,0
43780#2614,43780,2614,2,0
43780#4775,43780,4775,2,0
43780#3997,43780,3997,2,0
43780#2088,43780,2088,2,0
101173#1652,101173,1652,2,0
31542#1769,31542,1769,7,0
65764#2307,65764,2307,5,1
37225#2513,37225,2513,7,1
1685#759,1685,759,2,0
96205#4335,96205,4335,2,0
79891#811,79891,811,5,0
79891#500,79891,500,5,0
94949#4725,94949,4725,1,1
94949#388,94949,388,1,1
26209#3362,26209,3362,5,1
17097#4762,17097,4762,7,0
8873#1174,8873,1174,2,0
40407#2127,40407,2127,2,1
39885#4843,39885,4843,2,0
12245#4995,12245,4995,4,0
5125#3073,5125,3073,7,2
49232#4535,49232,4535,2,0
11215#2044,11215,2044,7,0
94932#2131,94932,2131,7,1
71861#4424,71861,4424,2,0
83605#3928,83605,3928,7,0
103421#3692,103421,3692,5,0
329#4103,329,4103,3,0
329#4772,329,4772,3,0
26706#1753,26706,1753,4,1
33518#4050,33518,4050,1,2
55014#3457,55014,3457,2,1
11614#1815,11614,1815,2,1
11614#3146,11614,3146,2,1
21760#2454,21760,2454,2,0
22263#1581,22263,1581,1,1
36589#602,36589,602,7,1
54097#4537,54097,4537,2,0
26314#3692,26314,3692,2,1
26314#3807,26314,3807,2,1
98462#2445,98462,2445,3,0
44512#669,44512,669,1,1
44512#4598,44512,4598,1,1
95814#3823,95814,3823,1,1
93762#3442,93762,3442,3,1
72439#2727,72439,2727,2,0
29140#679,29140,679,3,1
49572#2667,49572,2667,1,0
30227#5,30227,5,3,0
77911#3033,77911,3033,1,0
50557#1473,50557,1473,3,0
8266#3597,8266,3597,1,1
44348#3692,44348,3692,3,1
47679#1472,47679,1472,3,1
42819#2193,42819,2193,1,1
80704#1296,80704,1296,2,0
12769#4651,12769,4651,1,0
46052#1627,46052,1627,7,0
41965#1196,41965,1196,2,0
4606#2124,4606,2124,2,2
4606#1469,4606,1469,2,2
4606#4707,4606,4707,2,2
33246#3020,33246,3020,1,0
104247#3670,104247,3670,7,1
85203#3687,85203,3687,1,1
58518#3692,58518,3692,7,1
63096#129,63096,129,1,0
9066#2691,9066,2691,7,0
40190#760,40190,760,4,0
36023#3100,36023,3100,3,2
8187#4210,8187,4210,2,1
81790#1360,81790,1360,1,1
35307#3464,35307,3464,2,0
41259#1613,41259,1613,4,1
20836#4863,20836,4863,2,0
38513#2915,38513,2915,2,0
74809#4067,74809,4067,7,0
99181#4782,99181,4782,2,0
97316#1891,97316,1891,1,0
95998#3901,95998,3901,3,0
61845#705,61845,705,4,0
61054#3080,61054,3080,2,0
15089#168,15089,168,1,1
44207#3854,44207,3854,3,0
30846#2929,30846,2929,3,2
65440#2582,65440,2582,4,0
7827#2541,7827,2541,7,0
51234#3607,51234,3607,2,1
42076#3444,42076,3444,3,0
37583#2293,37583,2293,2,0
90364#3457,90364,3457,3,0
30708#3464,30708,3464,2,0
30708#3611,30708,3611,2,0
54900#4926,54900,4926,5,0
91544#1021,91544,1021,3,0
44388#47,44388,47,2,0
74253#169,74253,169,7,0
47774#3470,47774,3470,4,1
27450#1629,27450,1629,3,0
3050#28,3050,28,2,2
34526#3464,34526,3464,2,1
1091#2213,1091,2213,6,0
76484#2374,76484,2374,6,0
76484#1324,76484,1324,6,0
53766#1402,53766,1402,7,1
100733#4719,100733,4719,7,0
17398#2626,17398,2626,2,1
17398#1681,17398,1681,2,1
89528#1731,89528,1731,1,0
39041#2402,39041,2402,3,1
11254#1062,11254,1062,5,0
40116#4787,40116,4787,3,0
29630#4562,29630,4562,7,1
29630#350,29630,350,7,1
103671#4165,103671,4165,5,0
37458#4762,37458,4762,7,1
21531#3645,21531,3645,2,0
21531#2591,21531,2591,2,0
66701#1046,66701,1046,2,1
74659#2565,74659,2565,4,0
74659#1838,74659,1838,4,0
74659#2522,74659,2522,4,0
100139#5,100139,5,2,0
26466#1307,26466,1307,2,0
26466#3818,26466,3818,2,0
26466#1164,26466,1164,2,0
35665#4754,35665,4754,4,0
65199#4775,65199,4775,3,0
96941#646,96941,646,2,0
841#1633,841,1633,7,1
82147#3168,82147,3168,3,1
58709#2667,58709,2667,6,0
96096#2988,96096,2988,7,0
48548#2719,48548,2719,2,0
69057#2198,69057,2198,7,0
55301#4777,55301,4777,5,1
82534#210,82534,210,7,1
65467#3965,65467,3965,7,2
78659#2336,78659,2336,7,0
78688#1445,78688,1445,3,0
43142#4897,43142,4897,1,1
17683#4072,17683,4072,2,2
2173#2243,2173,2243,1,0
88282#884,88282,884,7,0
14105#119,14105,119,1,1
37385#119,37385,119,7,2
96707#193,96707,193,2,0
60976#3887,60976,3887,4,0
37002#299,37002,299,2,2
71408#2206,71408,2206,3,1
71408#3692,71408,3692,3,1
99672#4308,99672,4308,7,1
27000#4873,27000,4873,3,0
101061#133,101061,133,3,1
101061#4590,101061,4590,3,1
59261#1477,59261,1477,3,0
86790#4103,86790,4103,1,0
33734#4210,33734,4210,7,0
59920#496,59920,496,3,0
28186#251,28186,251,4,1
64513#1284,64513,1284,5,0
37875#3752,37875,3752,5,0
90639#3772,90639,3772,2,0
36048#4782,36048,4782,2,0
95#1907,95,1907,5,0
95#2691,95,2691,5,0
95#3014,95,3014,5,0
57945#3464,57945,3464,2,0
48015#1376,48015,1376,7,0
43265#2937,43265,2937,7,0
51069#3965,51069,3965,7,0
21817#3864,21817,3864,6,1
21817#3871,21817,3871,6,1
60757#2804,60757,2804,5,0
90525#4364,90525,4364,2,0
85002#1376,85002,1376,4,1
101157#2356,101157,2356,3,0
101157#3977,101157,3977,3,0
100395#2080,100395,2080,1,0
49504#3670,49504,3670,1,0
60435#2703,60435,2703,3,0
42438#4120,42438,4120,2,0
16605#176,16605,176,4,0
39188#3160,39188,3160,2,0
65952#1363,65952,1363,2,1
81434#4784,81434,4784,7,1
70878#2142,70878,2142,2,0
81936#193,81936,193,7,0
44790#145,44790,145,4,0
83004#2768,83004,2768,3,0
59608#661,59608,661,2,0
22453#215,22453,215,7,0
14076#1798,14076,1798,4,0
38711#4594,38711,4594,2,1
96795#894,96795,894,5,0
12156#1886,12156,1886,7,0
12279#3994,12279,3994,3,0
7749#2173,7749,2173,3,1
78454#3122,78454,3122,1,0
102972#3067,102972,3067,7,2
10339#1929,10339,1929,5,0
27046#3692,27046,3692,5,0
8099#3317,8099,3317,2,1
98344#4156,98344,4156,2,0
62392#458,62392,458,5,0
42931#647,42931,647,4,0
77735#3670,77735,3670,3,0
77735#561,77735,561,3,0
103234#3335,103234,3335,1,0
3147#2487,3147,2487,4,0
3147#4628,3147,4628,4,0
103418#2609,103418,2609,7,0
4456#3670,4456,3670,1,0
42370#1112,42370,1112,2,0
42370#2402,42370,2402,2,0
97597#2459,97597,2459,7,0
97597#3440,97597,3440,7,0
92114#1245,92114,1245,4,0
82087#1243,82087,1243,3,0
82087#4259,82087,4259,3,0
53619#2915,53619,2915,7,0
87864#2829,87864,2829,2,0
46281#2461,46281,2461,6,0
68604#4773,68604,4773,3,1
96936#3173,96936,3173,2,0
18518#4826,18518,4826,1,1
84732#561,84732,561,1,1
56284#3965,56284,3965,7,0
75398#210,75398,210,7,0
16277#1037,16277,1037,5,0
16277#2642,16277,2642,5,0
20722#2806,20722,2806,7,0
50531#1994,50531,1994,2,0
69289#3555,69289,3555,3,1
80344#3036,80344,3036,1,0
58324#823,58324,823,3,1
33509#1250,33509,1250,2,2
14683#3413,14683,3413,2,1
95538#3249,95538,3249,7,1
95538#2412,95538,2412,7,1
73603#4425,73603,4425,2,0
65688#844,65688,844,4,0
39392#647,39392,647,4,0
102938#1897,102938,1897,3,0
70952#168,70952,168,4,0
28951#1020,28951,1020,1,0
51008#2459,51008,2459,2,0
33349#4466,33349,4466,1,0
83285#4483,83285,4483,7,0
83285#4656,83285,4656,7,0
83285#2548,83285,2548,7,0
83285#244,83285,244,7,0
19343#530,19343,530,2,1
72424#4410,72424,4410,2,0
72424#335,72424,335,2,0
30144#1145,30144,1145,6,0
30144#1189,30144,1189,6,0
39198#1125,39198,1125,7,0
68842#3569,68842,3569,7,0
22958#2234,22958,2234,2,0
7083#1376,7083,1376,7,1
74460#3381,74460,3381,3,1
52995#471,52995,471,3,1
52995#1245,52995,1245,3,1
52995#2080,52995,2080,3,1
43082#1811,43082,1811,3,0
96460#350,96460,350,1,0
549#4584,549,4584,7,0
32778#4529,32778,4529,7,0
82274#2768,82274,2768,4,0
15925#2159,15925,2159,5,1
15925#4181,15925,4181,5,1
105690#1472,105690,1472,2,0
47316#2904,47316,2904,7,1
26887#2198,26887,2198,2,0
39469#1886,39469,1886,7,0
41550#2480,41550,2480,2,0
104204#4784,104204,4784,1,0
84698#4987,84698,4987,3,1
84698#951,84698,951,3,1
84698#604,84698,604,3,1
21824#3218,21824,3218,5,0
48498#3861,48498,3861,7,1
18113#4782,18113,4782,2,0
35594#2615,35594,2615,2,1
25854#4491,25854,4491,3,0
98619#1031,98619,1031,3,0
64193#3246,64193,3246,2,1
56858#4995,56858,4995,3,0
68005#3517,68005,3517,5,0
7775#1665,7775,1665,2,1
7775#3465,7775,3465,2,1
4770#962,4770,962,2,0
43888#1884,43888,1884,3,1
73869#3670,73869,3670,2,0
63473#912,63473,912,7,0
19750#4531,19750,4531,2,0
63594#1897,63594,1897,7,0
15778#4452,15778,4452,3,0
10861#3080,10861,3080,3,0
51651#2821,51651,2821,2,0
82368#2068,82368,2068,7,0
82368#3591,82368,3591,7,0
41169#199,41169,199,7,0
33705#3864,33705,3864,1,1
101785#1245,101785,1245,2,0
42693#4176,42693,4176,2,0
101426#4335,101426,4335,2,1
101426#2454,101426,2454,2,1
85674#2454,85674,2454,4,0
12331#661,12331,661,5,1
93236#3807,93236,3807,1,0
58194#2610,58194,2610,3,1
46727#750,46727,750,3,0
51708#814,51708,814,3,0
62318#3762,62318,3762,5,0
82043#3925,82043,3925,7,0
91385#3080,91385,3080,2,0
71197#2445,71197,2445,7,1
99811#1886,99811,1886,4,0
99811#4594,99811,4594,4,0
99811#4314,99811,4314,4,0
2854#1482,2854,1482,7,0
77158#1379,77158,1379,7,0
39074#4072,39074,4072,7,0
38843#4103,38843,4103,2,0
69252#4035,69252,4035,3,0
20660#3080,20660,3080,2,0
40528#2230,40528,2230,7,0
40306#2182,40306,2182,1,0
3635#114,3635,114,4,0
45613#4532,45613,4532,3,0
32870#4103,32870,4103,5,0
68913#4309,68913,4309,1,1
77121#3965,77121,3965,3,0
97277#3080,97277,3080,3,0
96798#2731,96798,2731,4,0
50410#2973,50410,2973,7,1
101658#1558,101658,1558,1,0
5878#2339,5878,2339,5,0
4701#5,4701,5,2,0
79455#3559,79455,3559,5,0
51512#4288,51512,4288,1,0
78421#2988,78421,2988,2,0
45487#2422,45487,2422,7,0
61060#3014,61060,3014,3,1
61060#2780,61060,2780,3,1
103724#593,103724,593,2,1
45038#2206,45038,2206,3,1
38306#4730,38306,4730,7,0
34362#4466,34362,4466,2,0
34362#403,34362,403,2,0
26641#1886,26641,1886,4,0
43679#200,43679,200,1,1
